"CRASH_ID","UNIT_NBR","PRSN_NBR","CHARGE","CITATION_NBR"
15227161,1,1,"FAIL TO YIELD RIGHT OF WAY AT STOP INTERSECTION","TX4NVI0SSKC2"
15227169,1,1,"UNSAFE SPEED","TX4O2E0UYOE"
15227186,1,1,"FAIL TO YIELD ROW TURNING LEFT","TX40OMOFUTJ2"
15227195,1,1,"FOLLOWING TOO CLOSELY","EE0072339"
15227200,1,1,"NO DL","C21-684690"
15227201,1,1,"DRIVING WHILE LIC INVALID W/ PREV CONV OR SUSP",""
15227201,1,1,"DRVING WHILE INTOXICATED",""
15227206,1,1,"DRIVE ONTO/ FROM CONTROLLED ACCESS HWY WHERE PROHIBITED","TX4NW60UHB3R"
15227211,1,1,"FAILURE TO CONTROL SPEED","D703644"
15227213,1,1,"RAN STOP SIGN","D4200435"
15227231,1,1,"FAIL TO YIELD RIGHT OF WAY- STOP SIGN","TX4NWG0UGO2X"
15227238,1,1,"DRIVING WHILE INTOXICATED",""
15227239,1,1,"(FSGI) ACCIDENT INVOLVING DAMAGE TO VEHICLE-CLASS B",""
15227240,1,1,"DISREGARD RED LIGHT","P0037086"
15227241,1,1,"FAIL TO YIELD ROW-INTERSECTION","P0037046"
15227242,1,1,"FAIL TO YIELD ROW-INTERSECTION","P0037050"
15227245,1,1,"FAIL TO CONTROL SPEED","P0037049"
15227268,1,1,"545.151-FAIL TO YIELD ROW","178830"
15227279,1,1,"FAILED TO CONTROL SPEED","77600"
15227287,2,1,"BACKED WITHOUT SAFETY","3001680"
15227303,1,1,"DRIVING WHILE INTOXICATED PC 49.04 MB","20160294"
15227303,1,1,"DUTY ON STRIKING STRUCTURE TC 550.025 MB","20160294"
15227304,1,1,"FAILED TO CONTROL SPEED","E018252"
15227319,1,1,"545.351-FAILED TO CONTROL SPEED","049735"
15227328,2,1,"FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY","20394"
15227332,1,1,"FAIL TO CONTROL SPEED","659713"
15227334,1,1,"FAIL TO YIELD ROW-PVT DR.(COLE)","TX4V3C0PXMMJ"
15227346,1,1,"DRIVING WHILE LICENSE INVALID(DRIVING WHILE LICENSE SUSPENDE","12867"
15227357,1,1,"FAILED TO CONTROL SPEED","65383"
15227363,1,1,"DWI / 1ST OFFENSE(CUVILLER)","M063295"
15227415,1,1,"NO DRIVER'S LICENSE","564974"
15227415,1,1,"FAIL TO CONTROL SPEED","654974"
15227417,1,1,"FAIL TO MAINTAIN SINGLE LANE","T1047291"
15227420,1,1,"FAILED TO CONTROL SPEED","TX4O1E0YCWGK"
15227420,3,1,"DRIVING WHILE LICENSE INVALID","TX4O1D0YCWGJ"
15227433,1,1,"UNSAFE LANE CHANGE","700070038"
15227433,1,1,"EXPIRED OPERATOR LICENSE","776653"
15227441,1,1,"UNSAFE LANE CHANGE","029491"
15227456,1,1,"FAIL TO YIELD ROW-ENTERING HWY FROM PRIVATE ROAD OR DRIVEW","227637"
15227456,2,1,"NO DRIVER'S LICENSE (WHEN UNLICENSED)","227636"
15227459,1,1,"BACKED SO AS TO INTERFERE OR WITHOUT SAFETY","33426"
15227465,1,1,"CHANGE LANES WHEN UNSAFE","TX4NZ90SRX1M"
15227466,1,1,"FAIL TO YIELD ROW- STOP/YIELD","040337"
15227499,1,1,"FAIL TO GIVE ONE-HALF OF ROADWAY MEETING ONCOMING VEHICLE","TX4NXI0SLRDF"
15227501,1,1,"DRIVING WHILE INTOXICATED","TX4O2C0UFTT3"
15227504,1,1,"DRIVING WHILE INTOXICATED",""
15227505,1,1,"FAIL TO CONTROL SPEED","053158"
15227505,1,1,"FAIL TO MAINT SINGLE LANE","053158"
15227505,1,1,"DUTY ON STRIKING FIXXTURE","053158"
15227507,1,1,"FAILED TO DRIVE IN SINGLE LANE","SUMMONS"
15227507,2,1,"NO DRIVERS LICENSE","SUMMONS"
15227517,1,1,"DWI",""
15227518,1,1,"FAILED TO CONTROL SPEED","137589243"
15227527,2,1,"TRC-NO DRIVER'S LICENSE","P5499866"
15227527,2,1,"TRC-NON-HAZARDOUS TRAFFIC VIOLATIONS","P5499867"
15227552,1,1,"DRIVING WHILE INTOXICATED 1ST WITH BAC>=0.15","2016R015141"
15227555,1,1,"TRC-RAN RED SIGNAL LIGHT","P5497979"
15227580,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","049453"
15227580,1,1,"UNSAFE CHANGE FROM DIRECT COURSE","049453"
15227580,1,1,"DRIVING WHILE LICENSE SUSPENDED/INVALID","049453"
15227580,2,1,"NO DRIVERS LICENSE","049452"
15227590,1,1,"UNSAFE LANE CHANGE","263872"
15227603,1,1,"FAIL TO STOP DESIGNATED POINT/YLD SIGN","EE1007381"
15227649,1,1,"DRIVING WHILE INTOXICATED (1ST OFFENSE)","TX40110ULB9M"
15227651,2,1,"FAIL TO GIVE ONE-HALF OF ROADWAY MEETING ONCOMING VEHICLE","TX4NXE0PQOQR"
15227669,1,1,"FAILED TO YIELD RIGHT OF WAY-PRIVATE DRIVE","090591"
15227670,1,1,"FAILURE TO CONTROL SPEED","090818"
15227672,1,1,"FAILED TO YIELD RIGHT OF WAY TURNING LEFT","090785"
15227675,1,1,"(FSGI) ACCIDENT INVOLVING DAMAGE TO VEHICLE-CLASS B",""
15227679,1,1,"BACK UP ON SHOULDER","P0037151"
15227680,1,1,"UNSAFE LANE CHANGE","P0037145"
15227714,1,1,"FAIL TO CONTROL SPEED","D4408755"
15227715,1,1,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILTY","900645"
15227737,1,1,"NO DL, FAILURE TO CONTROL SPEED","KT330834"
15227738,1,1,"DRIVING WHILE INTOXICATED","16-68831"
15227745,1,1,"FAIL TO CONTROL SPEED","TX4NH90UJF8O"
15227770,3,1,"DWLI","725148"
15227771,1,1,"NO DRIVERS LICENSE","382221"
15227772,1,1,"FAIL TO DISPLAY DRIVERS LICENSE","729611"
15227772,1,1,"UNSAFE BACKING","729611"
15227776,1,1,"FAIL TO YIELD RIGHT OF WAY STOP INTERSECTION","E0038188"
15227777,1,1,"FAIL TO CONTROL SPEED","E0019431"
15227779,1,1,"BACKED SO AS TO INTERFERE (OR WITHOUT SAFETY)","E0036167"
15227779,2,1,"BACKED SO AS TO INTERFERE (OR WITHOUT SAFETY)","E0036168"
15227782,1,1,"DRIVING WHILE LICENSE INVALID","E0038154"
15227782,1,1,"FAIL TO YIELD RIGHT OF WAY YIELD SIGN","E0038154"
15227783,1,1,"WRONG WAY-ONE WAY STREET","131132"
15227785,1,1,"DRIVING WHILE INTOXICATED","2-16-02632"
15227793,1,1,"FAILED TO YIELD ROW-TURNING LEFT (AT INTERSECTION)","E0037225"
15227824,1,1,"DRIVING WHILE INTOXICATED WITH PREVIOUS CONVICTIONS",""
15227825,1,1,"FAIL TO YIELD RIGHT OF WAY-YIELD SIGN","073842"
15227827,1,1,"FAIL TO CONTROL SPEED","073969"
15227828,1,1,"FAILED TO CONTROL SPEED","073354"
15227840,1,1,"ACCIDENT INVOLVING DAMAGE GREATER THAN $200.00","550.022"
15227849,1,1,"WRONG SIDE ROAD - NOT PASSING","TX4NKI0UPG6D"
15227857,1,1,"DISREGARD OFFICIAL TRAFFIC CONTROL DEVICE","TX4NPA0UJFB9"
15227857,1,1,"DRIVING WHILE LICENSE INVALID","TX4NPA0UJFB9"
15227861,1,1,"FAILED TO CONTROL SPEED","944563"
15227886,1,1,"DRIVING WHILE INTOXICATED 2ND OFFENSE","TX4NFL0PTN79"
15227886,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","TX4NIM0PTN7T"
15227903,1,1,"",""
15227903,2,1,"",""
15227908,1,1,"FT: CONTROL SPEED","T4352559"
15227909,1,1,"FT CONTROL SPEED C/A","T4342595"
15227912,1,1,"RAN RED LIGHT","138912636"
15227919,1,1,"ILLEGAL PASS ON RIGHT","1200376"
15227930,1,1,"FTYROW-TURN LEFT","12003679"
15227932,1,1,"NO/EXP DRIVER'S LICENSE","18-953215.2"
15227932,1,1,"FAIL TO CONTROL SPEED","18-953215.1"
15227932,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","18-953215.3"
15227933,1,1,"FAIL TO CONTROL SPEED","12000473"
15227937,1,1,"NEGLIGENT COLLISION","054203"
15227938,1,1,"UNSAFE BACKING","18-935513"
15227941,1,1,"NO OPERATORS LICESNE","KT269681"
15227941,1,1,"FMFR","KT269681"
15227942,1,1,"RAN RED LIGHT","M31271102"
15227942,2,1,"NO DRIVERS LICENSE","M31271103"
15227945,1,1,"DISREGARD TRAFFIC SIGNAL","SUMMONS"
15227946,1,1,"FAILED TO YIELD ROW","171260"
15227951,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","TX4O270UXYIK"
15227955,1,1,"FAIL TO CONTROL SPEED - CRASH","M31261638"
15227955,3,1,"NO DRIVER'S LICENSE","M31261637"
15227960,2,1,"FAIL TO CONTROL SPEED","TX4O0H0UQDYX"
15227975,1,1,"FTYROW-FROM PRIVATE DRIVE ALLEY ETC.","12002016"
15227980,1,1,"RAN STOP SIGN/LIGHT","171645"
15227980,2,1,"NO DRIVERS LICENSE","171646"
15227984,1,1,"UNSAFE SPEED","TX4NYI0PXGF0"
15227989,1,1,"FAILURE TO MAINTAIN A SINGLE LANE","051513"
15227989,1,1,"NO INSURANCE (FTMFR)","051513"
15227989,1,1,"NO DIRVERS LICENSE","051513"
15228000,1,1,"FAIL TO CONTROL SPEED","TX4NZI0IWT9U"
15228002,1,1,"FAIL TO DRIVE SINGLE LANE","TX4NOF0UPV3G"
15228003,1,1,"DISPLAYING EXPIRED REGISTRATION INSIGNIA","TX4NI80PDU0V"
15228013,3,1,"FAILURE TO CONTROL SPEED","KT284140"
15228018,1,1,"FAIL TO CONTROL SPEED","SO-EE1003935"
15228031,1,1,"NO DRIVER LICENSE WHEN UNLICENSED - NOT CDL","TX4NZ60UZJRI"
15228031,1,1,"FAIL TO CONTROL SPEED","TX4NZ60UZJRI"
15228032,1,1,"FAIL TO CONTROL SPEED","TX4NQC0PJGFR"
15228032,1,1,"DRIVING WHILE LICENSE INVALID","TX4NQC0PJGFR"
15228034,1,1,"FAILURE TO CONTROL SPEED","012185"
15228034,1,1,"FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","012185"
15228037,1,1,"DISREGARD RED LIGHT","485149A"
15228047,1,1,"FOLLOWING TOO CLOSELY","KT263373"
15228051,1,1,"NO OL / LEFT TURN NOT MADE IN SAFETY","KT369584"
15228056,1,1,"DRIVING WHILE INTOXICATED","TX4NZI0PSO38"
15228059,1,1,"FAILED TO CONTROL SPEED","1475029"
15228059,2,1,"NO DRIVER LICENSE","1475030"
15228061,1,1,"WRONG TYPE DL FOR VEHICLE","TX4NZI0YANNH"
15228063,1,1,"UNSAFE LANE CHANGE","16-25139"
15228068,1,1,"FAIL TO CONTROL SPEED","16-56930"
15228090,1,1,"NO FINANCIAL RESPONSIBILITY","16-73976"
15228100,1,1,"FAIL TO YLD ROW-TURNING LFT","15-64265"
15228103,1,1,"ARRESTED","DIFFERENT AGENCY"
15228108,1,1,"DRIVING WHILE INTOXICATED","TX401MOUQ73"
15228126,1,1,"TURNING WHEN UNSAFE(U-TURN)","TX4WZ9OSFVNC"
15228129,1,1,"FAIL TO YIELD AT STOP INTERSECTION","TX4O2F0SBLAX"
15228129,2,1,"NO DRIVER LICENSE WHEN UNLICENSED","TX4O2F0SBLAY"
15228139,1,1,"FAIL TO CONTROL SPEED","EE0141783"
15228143,1,1,"STOP SIGN","KT267526"
15228150,1,1,"FAILEDTO CONTROL SPEED","139222736"
15228152,1,1,"FAIL TO CONTROL SPEED","TX4NN20PDPHR"
15228153,1,1,"FAILED TO CONTROL SPEED","TX4NXE0SBLAN"
15228173,2,1,"FMFR,DWLI","KT263380"
15228185,1,1,"NO PROOF OF FINANCIAL RESPONSIBILITY (EXPIRED)","D007187"
15228188,1,1,"FAIL TO CONTROL SPEED/ EXPIRED REGISTRATION","KT269682"
15228191,1,1,"FAILURE TO CONTROL SPEED - ACCIDENT","139318322"
15228191,2,1,"NOL","139153804"
15228191,3,1,"NOL","139318313"
15228197,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4O2H0SQSPH"
15228198,1,1,"DRIVING WHILE LICENSE INVALID","TX4NW90NUAN9"
15228213,1,1,"FAILED TO YIELD THE RIGHT OF WAY","00302009"
15228213,2,1,"NO DRIVER LICENSE","00302007"
15228229,1,1,"DRIVING ON RIGHT SIDE OF ROADWAY","KT269450"
15228229,1,1,"NO DRIVERS LICENSE","KT269450"
15228241,1,1,"DRIVING WHILE INTOXICATED","16-69671"
15228253,2,1,"UCW","160722025"
15228253,2,1,"ACCIDENT DAMAGE >200","160722025"
15228253,2,1,"DWI","160722025"
15228270,1,1,"FAILED TO CONTROL SPEED","000760891-1"
15228282,1,1,"TURNED WHEN UNSAFE","10253462"
15228282,2,1,"FAIL TO CONTROL SPEED","10253463"
15228285,1,1,"FTYROW - FOLLOW TOO CLOSE CAUSING A COLLISION","000762313"
15228291,1,1,"RAN STOP SIGN","008424573"
15228304,1,1,"DRIVING WHILE INTOXICATED",""
15228306,1,1,"FAIL TO CONTROL SPEED","E0001680"
15228307,1,1,"NO OPERATOR'S LICENSE","L37185"
15228307,1,1,"FAIL TO YIELD RIGHT OF WAY - YIELD SIGN","L37185"
15228307,2,1,"UNSECURED CHILD","L37184"
15228317,1,1,"NO DRIVERS LICENSE","T845739"
15228326,1,1,"DRIVING WITHOUT PROOF OF FINANCIAL RESPONSIBILITY","S768126"
15228355,1,1,"FAILURE  TO YIELD ROW - TURNING LEFT",""
15228355,1,1,"DRIVING WHILE LICENSE INVALID",""
15228357,1,1,"FAIL TO CONTROL SPEED","00018006"
15228357,3,1,"NO INSURANCE","00018007"
15228357,3,1,"NO DRIVER LICENSE","00018007"
15228361,1,1,"FAIL TO CONTROL SPEED","EE1028236"
15228361,2,1,"DISPLAY WRONG REGISTRATION","EE1028235"
15228361,2,1,"EXP REGISTRATION","EE1028235"
15228362,3,1,"OPERATING A MOTOR VEHICLE WITHOUT A VALID LICENSE","S781631"
15228371,1,1,"BACKED WITHOUT SAFETY","TX4O0J0SRVDU"
15228372,1,1,"UNSAFE SPEED","TX4NZH0SIIR4"
15228373,1,1,"ACCIDENT INVOLVING DAMAGE TO VEHICLE >=$200.00, B-M","TX4NUL0NJZKL"
15228373,1,1,"DRIVING WHILE INTOXICATED 1ST, ENH. >=0.15 BAC, A-M","TX4NUK0NJZKJ"
15228378,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4NXE0SIIQE"
15228385,1,1,"BACKED WITHOUT SAFTEY","TX402F0PZU21"
15228393,1,1,"UNSAFE SPEED","TX4O2I0PRZOV"
15228398,1,1,"FAILED TO YIELD ROW TURNING LEFT","TX4NYF0PZU1T"
15228411,1,1,"UNSAFE SPEED","N713020"
15228418,1,1,"FAIL TO CONTROL SPEED","TX4NVG0FYXW2"
15228423,1,1,"FOLLOWING TOO CLOSELY  - COLLISION","15318518"
15228425,1,1,"FAILED TO MAINTAIN ASSURED CLEAR DISTANCE","15202406"
15228427,1,1,"FTAMCD/NO DL","14090489"
15228428,1,1,"FTMACD",""
15228429,1,1,"RAN STOP SIGN",""
15228430,1,1,"FTMACD",""
15228432,1,1,"FTMACD",""
15228434,1,1,"FTMACD/ NO DL",""
15228435,1,1,"FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE","15241011"
15228439,1,1,"FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","15021641"
15228453,1,1,"SPEED - FAIL TO CONTROL SPEED - ACCIDENT","A1705538"
15228466,1,1,"FAILED TO YIELD THE RIGHT OF WAY FROM PRIVATE DRIVE","15263768"
15228473,1,1,"UNSAFE MOVEMENT LEFT/RIGHT","15310155"
15228473,1,1,"UNSAFE MOVEMENT LEFT/RIGHT","15310155"
15228473,2,1,"AMC EXPIRED REGISTRATION","14180056"
15228473,2,1,"AMC FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY","14180056"
15228481,1,1,"UNSAFE MOVEMENT RIGHT","14196379"
15228482,1,1,"FAIL TO CONTROL SPEED","E204798"
15228484,1,1,"FAIL TO STOP RENDER AID/DEATH F/2","16-12638"
15228484,1,1,"DWLI ENH M/A","16-12638"
15228484,1,1,"DWI M/A ENH.","16-12638"
15228505,2,1,"FAIL TO YIELD","WW384464"
15228542,2,1,"IMPROPERLY DISPLAYED PLATE","M016120"
15228542,2,1,"IMPROPER REGISTRATION","M016120"
15228549,1,1,"CHANGE LANE WHEN UNSAFE","TX4O3C0YAPET"
15228551,1,1,"FAILED TO CONTROL VEHICLE/SPEED","E1078983"
15228554,1,1,"FAILED TO YIELD THE ROW FROM A STOP SIGN","PMC 14-773689"
15228556,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-740948"
15228556,1,1,"EXPIRED TEXAS DRIVER LICENSE","C21-740948"
15228567,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4NUH0PROBG"
15228569,1,1,"DRIVING WHILE LICENSE INVALID","063424"
15228569,1,1,"RAN STOP LIGHT","063424"
15228577,1,1,"DWI","160038671"
15228578,1,1,"DRIVING WHILE INTOXICATED","TX4NRNOIRZ9N"
15228588,1,1,"IMPROPER TURN - WRONG LANE","139015931"
15228592,1,1,"PULLING AWAY UNSAFE START FROM PARKED POSITION","1477058"
15228605,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","L130271"
15228605,1,1,"NO DRIVER'S LICENSE","L130270"
15228605,1,1,"DRIVING WHILE INTOXICATED","160713049"
15228614,1,1,"NO DL",""
15228615,1,1,"FAIL TO DRIVE IN SNGLE LANE","TX4O2I0SQSPI"
15228616,3,1,"NO DL","T01549188"
15228616,4,1,"FMFR","T01549187"
15228640,1,1,"NO DRIVER LICENSE","139020427"
15228645,1,1,"FAIL TO CONTROL SPEED- ACC","139100044"
15228648,1,1,"FAILED TO YIELD ROW, LEFT TURN","18-962054"
15228653,1,1,"DRIVING WHILE LICENSE INVALID WITHOUT INSURANCE","16-076974"
15228653,1,1,"DRIVING WHILE INTOXICATED","16-076974"
15228677,1,1,"FTYROW - TURNING LEFT","000759960"
15228682,1,1,"FTYROW - TURNING LEFT","000672488"
15228691,1,1,"NO PROOF ON INSURANCE","1474054"
15228691,2,1,"IMPROPER START FROM A PARKED POSITION","1474053"
15228699,1,1,"FAILED TO DRIVE IN A SINGLE LANE","000758326"
15228708,1,1,"DWLI","TX4NZIOUIBJ1"
15228719,1,1,"FAIL TO CONTROL SPEED","TX4O0F0IWTA3"
15228720,1,1,"POSSESSION OF CONTROLLED SUBSTANCE IN PENALTY GROUP 3 < 28 G","TX4NUA0UYXTF"
15228720,1,1,"DRIVING WHILE INTOXICATED - 1ST OFFENSE - BAC > 0.15","TX4NUA0UYXTF"
15228733,1,1,"DISREGARDED RED LIGHT","1476188"
15228759,1,1,"DRIVING WHILE INTOXICATED","HPD 095002616"
15228774,1,1,"UNSAFE BACKING","E042688"
15228775,2,1,"FYROW-PRIVATE DRIVE","16640209"
15228777,1,1,"FAIL TO CONTROL SPEED","E00016411"
15228777,1,1,"EXPIRED MVR","E00016411"
15228781,1,1,"FAIL TO CONTROL SPEED","TX4NQA0FNQCC"
15228787,1,1,"FAIL TO CONTROL SPEED","TX4NZI0SDECY"
15228787,2,1,"DRIVING WHILE LICENSE INVALID","TX4NZI0SDECX"
15228787,3,1,"FAIL TO CONTROL SPEED","TX4NZI0SDECZ"
15228788,2,1,"TC 521.021-DRIVING WITHOUT A DRIVERS LICENSE","E0144432"
15228793,1,1,"FAILED TO CONTROL SPEED","TX402E0SCIAQ"
15228794,1,1,"POSSESSION OF A CONTROLLED SUBSTANCE",""
15228811,4,1,"FAILED TO CONTOL SPEED","TX4NWG0SHEG9"
15228818,2,1,"MADE LEFT TURN FROM WRONG LANE - ACC","139284266"
15228835,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","TX4O090SGW2O"
15228837,1,1,"NO DRIVERS LICENSE","81524"
15228837,1,1,"FAILED TO YIELD RIGHT OF WAY","81524"
15228862,1,1,"FAILED TO CONTROL SPEED/NO OL/NO INS",""
15228864,1,1,"FAILED TO CONTROL SPEED","138948914"
15228870,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-627091-02"
15228870,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-627091-04"
15228877,2,1,"FAIL TO CONTROL SPEED","TX4NUN0YGB8Q"
15228880,2,1,"CHANGE LANE WHEN UNSAFE","TX4NWC0PLWQV"
15228898,1,1,"BACKED WITHOUT SAFETY","E041166"
15228901,3,1,"FAIL TO CONTROL SPEED","TX4NXA0PLWR1"
15228901,4,1,"FAIL TO CONTROL SPEED","TX4NXA0PLWR2"
15228905,1,1,"NO VALID DL","04745"
15228905,1,1,"FAIL TO CONTROL SPEED","045745"
15228908,1,1,"DEF EQUIP: STEERING","18-949195"
15228910,1,1,"TURNING RIGHT TO WIDE","E043182"
15228918,1,1,"DRIVING WHILE INTOXICATED","1601116983"
15228919,1,1,"FAIL TO CONTROL SPEED","16040171"
15228921,1,1,"INTOXICATION ASSAULT","ARREST"
15228921,1,1,"DWI","ARREST"
15228929,1,1,"DRIVING WHILE INTOXICATED - 1ST OFFENSE","TX4NSN0MJFPD"
15228929,2,1,"NO DRIVER LICENSE WHEN UNLICENSED-NOT CDL","TX4NXE0MJFPH"
15228929,2,1,"OPERATE UNREGISTERED MOTOR VEHICLE, TRAILER, SEMITRAILER","TX4NXE0MJFPH"
15228929,2,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","TX4NXE0MJFPH"
15228935,1,1,"EXPIRED REGISTRATION","E0075694"
15228935,1,1,"FAIL TO CONTROL SPEED","E0075694"
15228940,1,1,"FAIL TO CONTROL SPEED","139137686"
15228940,2,1,"NOL","139137686"
15228942,1,1,"DRIVING WHILE LICENSE INVALID","E0074834"
15228942,1,1,"FAIL TO DRIVE IN SINGLE LANE","E0074834"
15228944,1,1,"NO OPERATORS LICENSE","P825635"
15228945,1,1,"FAIL TO STOP AT DESIGNATED POINT STOP SIGN","TX4NJ90PDU14"
15228959,1,1,"FYROW TURNING LEFT","N102025"
15228961,1,1,"UNSAFE SPEED","TX4NNE0SBYGZ"
15228965,1,1,"FAILED TO CONTROL SPEED",""
15228973,1,1,"DROVE ON WRONG SIDE OF THE STREET","139143121"
15228976,2,1,"FAIL TO CONTROL SPEED","TX4N8H0PDUXQ"
15228981,1,1,"NO DRIVER LICENSE WHEN UNLICENSED-NOT CDL","TX40OM0UTIL6"
15228998,2,1,"RAN RED SIGNAL","008224742"
15228999,1,1,"DISOBEYED RED TRAFFIC LIGHT","658117"
15229012,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","232221"
15229012,1,1,"FAIL TO CONTROL SPEED","232221"
15229012,1,1,"UNSAFE LANE CHANGE","232221"
15229014,1,1,"FAIL TO DRIVE IN SINGLE LANE","TX4NXD0POFQ2"
15229015,1,1,"FAIL TO CONTROL SPEED","232220"
15229018,1,1,"UNSAFE SPEED","TX4O220POFR9"
15229030,1,1,"NO DRIVERS LICENSE","138532886"
15229030,1,1,"FAULTY EVASIVE ACTION","138532886"
15229030,2,1,"NO DRIVERS LICENSE","138532877"
15229031,1,1,"FAIL TO DRIVE IN A SINGLE LANE","TX4NYI0UNN08"
15229032,1,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-724142"
15229032,2,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-724143"
15229032,2,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21724143"
15229040,1,1,"FAIL TO CONTROL SPEED","TX4NRD0SMEHW"
15229041,1,1,"UNSAFE SPEED","TX4O270POFRB"
15229041,1,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","TX4O270POFRB"
15229043,1,1,"DUI-MINOR","4047954"
15229052,1,1,"FAIL TO CONTROL SPEED","TX4NZ50UHTLO"
15229060,1,1,"DRIVING WHILE INTOXICATED","TX4P0N0SMEKR"
15229060,1,1,"FAIL TO CONTROL SPEED","TX40190SMEIK"
15229063,1,1,"FAIL TO YIELD RIGHT OF WAY TO EMERGENCY VEHICLE","KT322289"
15229063,1,1,"FAIL TO VACATE LANE OVER 25 MILES PER HOUR","KT322289"
15229072,2,1,"FAIL TO CONTROL SPEED","TX4NYB0UYXU5"
15229077,2,1,"FAIL TO CONTROL SPEED","TX4NYA0PZNTS"
15229084,2,1,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","C21-656743"
15229084,2,1,"NO VALID TEXAS DRIVER'S LICENSE","C21-656742"
15229119,1,1,"NONE","NONE"
15229131,1,1,"FAIL TO MAINTAIN SINGLE LANE","10222385"
15229136,1,1,"FAIL TO DRIVE IN SINGLE LANE","SO-EE1033703"
15229148,1,1,"FAIL TO CONTROL SPEED","10255239"
15229148,2,1,"NO DRIVER LICENSE","10255240"
15229149,1,1,"FAIL TO CONTROL SPEED","10241028"
15229152,1,1,"FAIL TO CONTROL SPEED","036291"
15229153,1,1,"FAIL TO CONTROL SPEED TO AVOID COLLISION WITH VEHICLE","000599003"
15229154,1,1,"FAIL TO DRIVE A SINGLE LANE","TX403I0PYQA7"
15229156,1,1,"FAILED TO DRIVE IN A SINGLE LANE","008403696"
15229166,1,1,"FAIL TO YIELD ROW TURNING LEFT","10255241"
15229169,1,1,"DRIVING WHILE LICENSE INVALID-DWLI","A0914011"
15229169,1,1,"FAIL TO REPORT ADDRESS OR NAME CHANGE","A0914011"
15229178,1,1,"RAN RED LIGHT","774782"
15229182,1,1,"FAIL TO CONTROL SPEED","286048"
15229183,1,1,"FTYROW - TURNING LEFT","000759464"
15229188,1,1,"EXPIRED FAINANCIAL RESPONSIBILITY","139048287"
15229188,1,1,"FAILED TO CONTROL SPEED(ACC)","139048287"
15229192,1,1,"FAIL TO CONTROL SPEED","EE0062773"
15229192,1,1,"NO DRIVERS LICENSE","EE0062773"
15229197,1,1,"NO CITATION ISSUED",""
15229198,1,1,"FAIL TO CONTROL SPEED","EE0070350"
15229203,1,1,"FAIL TO YIELD RIGHT OF WAY AT STOP SIGN","AP10533"
15229206,2,1,"EXPIRED INSURANCE","138982462"
15229206,2,1,"CONTINUED STRAIGHT ON TURN ONLY LANE","138982462"
15229206,2,1,"NO DRIVER LICENSE","138982462"
15229210,1,1,"FAILED TO CONTROL SPEED (ACC)","138362201"
15229245,2,1,"FAILURE TO ESTABLISH FINANCIAL RESPONSIBILITY (NO INSURANCE)","138803472"
15229247,1,1,"ACCIDENT INVOLVING PERSONAL INJURY",""
15229254,2,1,"NO DRIVER'S LICENSE","E0078589"
15229256,1,1,"RAN RED LIGHT, NO DRIVER LICENSE","139267037"
15229296,1,1,"FAIL TO CONTROL SPEED","EE0168402"
15229298,1,1,"CHANGED LANE WHEN UNSAFE","C5-EE167837"
15229298,1,1,"NO DRIVERS LICENSE","C5-EE167837"
15229301,1,1,"UNSAFE SPEED","TX4O120POVKZ"
15229305,1,1,"FAIL TO YIELD RIGHT OF WAY","160105"
15229309,1,1,"REGIS/TWO STEP PROCESS","18-924-864"
15229309,1,1,"FAILURE TO MAINTAIN FINANICAL RESPONDIBLITY","18-924-864"
15229312,1,1,"FAIL TO YEILD ROW","170945"
15229312,2,1,"MVR EXPIRED","170944"
15229314,1,1,"FAIL TO PASS TO RIGHT SAFELY","EE915119"
15229314,1,1,"NO DRIVERS LICENSE ON DEMAND","EE915119"
15229317,1,1,"FAILED TO YIELD ROW","170950"
15229317,2,1,"SEAT BELT/ SEAT CHILD U/8","170951"
15229335,1,1,"FAILURE TO CONTROL SPEED (ACC)","138962537"
